cliente_id,recencia_dias,total_gastado,antiguedad_dias,edad,cluster
12771,119.0,1118.98,1055,23,2
12772,1.0,12953.25,319,60,3
12773,55.0,471.85,1019,40,2
12774,0.0,11853.5,447,30,3
12775,14.0,13997.06,683,50,3
12776,60.0,371.66,546,21,0
12777,12.0,4785.47,799,54,2
12778,39.0,957.21,1164,47,2
12779,241.0,2942.67,1162,34,1
12780,14.0,1192.48,689,23,0
12781,218.0,1818.22,523,56,1
12782,230.0,2266.1,1406,65,1
12783,36.0,313.81,460,55,2
12784,18.0,668.18,769,30,2
12785,5.0,5599.71,495,34,2
12786,76.0,505.81,800,33,2
12787,388.0,2801.39,1113,38,1
12788,4.0,6902.55,1386,39,3
12789,4.0,13570.31,976,44,3
12790,207.0,3013.67,630,54,1
12791,424.0,3833.46,1210,43,1
12792,20.0,263.71,1194,51,2
12793,499.0,928.27,1488,49,1
12794,96.0,691.49,881,46,2
12795,15.0,379.92,15,32,0
12796,79.0,960.87,821,44,2
12797,10.0,502.74,28,38,0
12798,70.0,303.46,70,45,0
12799,72.0,722.09,152,21,0
12800,36.0,953.52,84,33,0
12801,107.0,775.87,1152,51,2
12802,12.0,8707.76,534,40,3
12803,12.0,8001.32,944,32,3
12804,13.0,301.35,244,52,2
12805,14.0,2663.12,811,49,2
12806,12.0,5629.96,1362,34,2
12807,25.0,4218.45,1258,53,2
12808,18.0,942.52,742,24,0
12809,5.0,9604.89,1027,38,3
12810,479.0,3738.5,1384,59,1
12811,274.0,3963.9,1137,51,1
12812,72.0,980.03,622,35,2
12813,11.0,9077.87,1002,53,3
12814,80.0,1002.55,1181,24,2
12815,9.0,9818.04,1344,32,3
12816,13.0,235.56,961,24,2
12817,16.0,150.41,27,31,0
12818,27.0,146.79,52,24,0
12819,6.0,399.96,6,32,0
12820,214.0,2018.88,486,49,2
12821,30.0,172.46,30,19,0
12822,9.0,73.54,9,29,0
12823,312.0,947.84,605,38,1
12824,32.0,45.91,47,35,0
12825,114.0,599.2,901,41,2
12826,0.0,5536.13,376,39,2
12827,19.0,134.8,44,22,0
12828,105.0,449.33,186,25,0
12829,418.0,418.97,939,51,1
12830,13.0,14072.17,520,28,3
12831,14.0,10376.83,607,41,3
12833,81.0,305.65,1017,37,2
12834,36.0,98.57,42,32,0
12835,7.0,85.93,12,39,0
12836,1.0,235.84,1,35,0
12837,2.0,3605.66,705,39,2
12838,115.0,816.97,214,44,0
12839,3.0,253.47,43,19,0
12840,440.0,2646.78,675,65,1
12841,46.0,804.63,1157,35,2
12842,161.0,3248.57,1452,49,1
12843,228.0,3415.4,772,32,1
12844,209.0,653.95,904,25,2
12845,76.0,157.96,381,45,2
12847,6.0,9062.15,1295,53,3
12848,337.0,3339.76,418,35,1
12849,344.0,2158.43,1404,22,1
12850,195.0,2593.56,1308,44,1
12851,4.0,514.83,6,39,0
12852,383.0,2056.74,707,33,1
12853,227.0,1854.85,577,43,1
12854,114.0,87.09,801,48,2
12855,415.0,1658.47,1366,65,1
12856,205.0,1387.2,1166,33,2
12857,26.0,94.79,33,23,0
12858,86.0,594.21,971,23,2
12859,29.0,407.02,29,35,0
12860,17.0,100.88,17,38,0
12861,11.0,240.93,19,28,0
12863,183.0,1097.66,1456,29,2
12864,55.0,639.95,437,54,2
12865,14.0,15408.77,346,29,3
12866,37.0,569.44,40,20,0
12867,9.0,80.67,11,35,0
12868,8.0,594.78,24,20,0
12869,20.0,175.28,20,39,0
12870,3.0,428.84,54,29,0
12872,28.0,1122.97,345,39,0
12873,0.0,147.7,28,20,0
12874,313.0,2902.13,764,27,1
12875,107.0,900.73,1146,51,2
12876,167.0,1430.3,1127,42,2
12877,357.0,2301.31,485,26,1
12878,21.0,14792.64,975,60,3
12879,7.0,12509.87,375,51,3
12880,11.0,975.55,727,28,2
12881,13.0,14856.58,1007,33,3
12882,3.0,5100.9,1172,55,2
12883,443.0,3444.68,1165,34,1
12884,299.0,3002.2,915,48,1
12885,30.0,180.41,50,36,0
12886,302.0,3041.98,645,42,1
12887,184.0,1270.41,1394,59,1
12888,20.0,240.58,46,25,0
12889,2.0,6219.76,372,36,0
12890,352.0,939.85,498,24,1
12891,119.0,904.41,852,38,2
12893,97.0,778.84,771,35,2
12894,6.0,11028.71,1140,36,3
12895,71.0,345.73,71,26,0
12896,9.0,15627.24,951,60,3
12897,182.0,509.75,840,25,2
12898,72.0,1027.48,1058,27,2
12899,82.0,529.01,978,50,2
12900,32.0,98.23,32,24,0
12901,217.0,1401.3,649,30,2
12902,253.0,2496.26,1491,55,1
12904,386.0,2829.65,1007,25,1
12905,15.0,11737.16,800,39,3
12906,6.0,344.34,6,20,0
12907,24.0,13635.3,433,54,3
12908,57.0,154.97,876,20,2
12909,480.0,1087.44,785,22,1
12910,57.0,834.1,761,40,2
12911,424.0,3484.12,1355,28,1
12912,33.0,364.18,620,40,2
12913,38.0,967.98,416,24,0
12914,99.0,176.73,826,26,2
12915,5.0,29.66,5,21,0
12916,86.0,917.94,101,24,0
12917,2.0,3569.17,531,39,2
12918,65.0,918.68,469,36,0
12919,4.0,13985.74,1292,51,3
12920,21.0,873.75,558,52,2
12921,231.0,1813.08,1009,28,1
12922,23.0,10591.12,1030,55,3
12923,86.0,1123.27,143,22,0
12924,30.0,1006.76,170,19,0
12925,19.0,259.54,19,34,0
12926,57.0,372.94,1069,32,2
12928,93.0,324.68,807,30,2
12929,105.0,914.2,897,28,2
12930,25.0,201.86,699,21,0
12931,120.0,117.46,773,24,2
12932,16.0,619.61,718,24,0
12933,113.0,417.32,354,48,2
12934,19.0,14360.68,821,38,3
12935,72.0,974.42,791,24,2
12936,10.0,1076.2,83,34,0
12937,79.0,1075.65,183,53,2
12938,15.0,11488.46,419,40,3
12939,62.0,870.94,329,52,2
12940,484.0,748.67,1078,39,1
12941,64.0,673.27,201,29,0
12942,2.0,49.71,2,33,0
12943,108.0,457.4,506,23,0
12944,10.0,3497.17,956,56,2
12945,87.0,305.96,317,49,2
12946,408.0,2471.76,1087,22,1
12947,55.0,314.44,901,25,2
12948,35.0,39.04,49,26,0
12949,412.0,1482.18,890,29,1
12950,26.0,372.52,48,40,0
12951,22.0,9978.62,632,55,3
12952,322.0,1585.24,658,64,1
12953,423.0,1630.77,423,44,1
12954,105.0,582.79,1151,53,2
12955,25.0,15901.67,1109,45,3
12956,73.0,277.93,164,30,0
12957,0.0,257.35,15,35,0
12958,8.0,73.83,52,36,0
12959,280.0,1361.97,1238,38,1
12960,33.0,342.82,50,39,0
12961,457.0,3427.28,1051,35,1
12962,21.0,226.01,31,34,0
12963,474.0,2170.09,617,33,1
12964,48.0,569.01,1164,43,2
12965,343.0,1649.94,1032,45,1
12966,108.0,1021.06,534,41,2
12968,16.0,359.62,55,22,0
12969,3.0,13563.83,664,49,3
12970,16.0,5067.31,613,39,2
12971,239.0,2491.71,1188,30,1
12973,14.0,473.26,49,18,0
12974,23.0,3121.76,870,52,2
12975,191.0,3609.05,958,30,2
12976,14.0,9715.25,829,53,3
12977,154.0,3015.05,657,34,2
12978,15.0,6452.41,1211,44,3
12979,282.0,3961.46,711,51,1
12980,33.0,870.46,394,47,2
12981,484.0,3539.96,827,35,1
12982,201.0,779.92,1009,42,2
12983,6.0,6025.09,1262,54,3
12984,48.0,256.0,954,38,2
12985,100.0,511.01,875,39,2
12986,21.0,11861.48,831,53,3
12987,16.0,7142.52,576,33,3
12988,82.0,240.82,779,43,2
12989,19.0,380.85,1066,22,2
12990,458.0,3131.85,620,30,1
12991,46.0,329.52,1059,26,2
12993,18.0,376.88,127,45,0
12994,16.0,4139.25,1163,30,2
12995,43.0,282.96,106,29,0
12996,107.0,455.57,670,53,2
12997,442.0,3606.77,789,53,1
12998,7.0,1125.52,522,50,2
12999,65.0,499.21,1095,44,2
13000,50.0,1176.16,1090,35,2
13001,1.0,12762.47,702,28,3
13002,86.0,1096.96,294,39,0
13003,26.0,146.68,365,19,0
13004,50.0,1178.42,142,23,0
13005,167.0,850.31,837,22,2
13006,8.0,12800.53,481,47,3
13007,10.0,14218.93,354,48,3
13008,58.0,638.53,490,35,0
13009,19.0,568.54,45,37,0
13010,16.0,9091.36,1376,59,3
13011,2.0,5745.38,1073,49,3
13012,407.0,1030.83,472,39,1
13013,21.0,6056.25,743,31,2
13014,18.0,14282.86,837,58,3
13015,323.0,461.38,1106,65,1
13016,78.0,921.03,542,51,2
13017,36.0,735.33,929,24,2
13018,215.0,3082.93,1413,49,1
13019,16.0,6408.99,620,53,3
13020,292.0,1029.75,1069,27,1
13021,24.0,4346.08,701,41,2
13022,41.0,429.09,1120,46,2
13023,20.0,8510.39,943,42,3
13024,221.0,3854.28,506,45,1
13025,107.0,908.8,552,19,0
13026,33.0,327.85,226,24,0
13027,24.0,313.18,24,38,0
13028,280.0,2898.42,1259,27,1
13029,20.0,106.86,864,26,2
13030,13.0,2905.59,1201,38,2
13031,55.0,724.35,948,26,2
13032,458.0,2152.87,1270,43,1
13033,117.0,1072.27,347,29,0
13034,2.0,16.68,2,38,0
13035,156.0,764.87,1259,22,2
13036,66.0,342.93,232,28,0
13037,6.0,12807.44,643,58,3
13038,163.0,2991.06,522,56,2
13039,167.0,3847.81,701,31,2
13040,27.0,448.24,34,23,0
13041,235.0,3121.91,952,41,1
13042,14.0,8523.4,600,52,3
13043,2.0,162.19,33,19,0
13044,0.0,5228.9,755,45,2
13045,10.0,159.06,11,39,0
13046,17.0,13882.39,1273,57,3
13048,22.0,10168.98,859,47,3
13049,159.0,3358.6,773,31,2
13050,104.0,950.54,917,37,2
13051,2.0,4233.02,951,39,2
13052,10.0,5700.19,788,49,2
13053,118.0,332.52,1076,48,2
13054,28.0,521.72,28,27,0
13055,280.0,2935.15,1353,59,1
13056,278.0,1600.62,1303,24,1
13057,13.0,13800.97,466,43,3
13058,20.0,6593.02,398,49,3
13059,7.0,3766.88,1113,58,2
13060,394.0,3182.65,1238,28,1
13061,20.0,281.74,1156,42,2
13062,210.0,800.78,1060,56,1
13063,4.0,9401.03,644,37,3
13064,287.0,3739.39,634,43,1
13065,11.0,305.6,11,22,0
13066,82.0,779.58,775,39,2
13067,27.0,456.32,39,35,0
13068,7.0,14248.65,473,54,3
13069,13.0,289.17,1147,46,2
13070,1.0,3372.7,1102,42,2
13071,347.0,952.59,1249,27,1
13072,47.0,582.1,175,32,0
13073,261.0,1914.66,651,59,1
13074,96.0,269.52,431,29,0
13075,62.0,568.23,609,19,0
13076,61.0,419.76,295,50,2
13077,76.0,164.78,712,33,2
13078,110.0,1123.76,1178,47,2
13079,24.0,241.56,29,33,0
13080,33.0,288.87,33,32,0
13081,19.0,15524.89,935,40,3
13082,16.0,6179.88,1088,50,3
13083,73.0,626.16,410,53,2
13084,40.0,418.71,47,19,0
13085,65.0,812.71,929,38,2
13086,12.0,455.33,34,29,0
13087,11.0,5.19,45,30,0
13088,215.0,3336.68,1444,38,1
13089,4.0,11746.4,743,37,3
13090,180.0,3637.51,964,47,2
13091,96.0,724.47,157,55,2
13092,16.0,9220.01,1079,40,3
13093,66.0,194.67,905,32,2
13094,14.0,7177.54,1375,39,3
13095,72.0,585.95,107,19,0
13096,473.0,3597.02,1268,63,1
13097,9.0,281.09,9,28,0
13098,7.0,507.76,42,39,0
13099,263.0,2738.31,1389,33,1
13100,217.0,3169.66,414,24,0
13101,14.0,13848.12,1298,40,3
13102,119.0,375.28,1156,22,2
13103,26.0,373.67,240,50,2
13104,358.0,3657.37,601,40,1
13105,7.0,15285.02,397,53,3
13106,15.0,112.52,124,31,0
13107,63.0,902.77,287,45,2
13108,14.0,6511.9,1345,51,3
13109,103.0,1178.11,1113,33,2
13110,71.0,763.38,187,27,0
13111,21.0,1196.18,806,29,2
13113,22.0,489.42,29,23,0
13114,471.0,2039.11,471,32,1
13115,10.0,13742.57,436,45,3
13116,42.0,548.87,950,49,2
13117,432.0,2627.76,1346,53,1
13118,2.0,338.74,13,25,0
13119,14.0,93.71,20,35,0
13120,100.0,1182.52,820,41,2
13121,12.0,234.67,37,31,0
13122,327.0,2576.74,631,49,1
13123,42.0,636.94,1121,44,2
13124,57.0,874.48,1135,44,2
13125,330.0,2139.3,498,25,1
13126,8.0,365.49,15,40,0
13127,63.0,682.78,798,26,2
13128,56.0,125.12,102,50,0
13129,34.0,923.6,371,22,0
13130,447.0,2367.14,993,58,1
13131,259.0,568.72,566,23,0
13132,20.0,494.02,48,30,0
13133,48.0,849.67,297,47,2
13134,470.0,845.03,1279,48,1
13135,377.0,3250.0,1062,58,1
13136,95.0,1150.75,965,43,2
13137,3.0,530.75,55,25,0
13138,3.0,408.05,15,37,0
13139,7.0,10661.79,369,56,3
13140,22.0,8647.73,885,50,3
13141,15.0,493.35,36,27,0
13142,63.0,871.88,398,43,2
13143,291.0,2409.99,837,58,1
13144,273.0,635.4,657,30,1
13145,26.0,1.36,26,35,0
13146,119.0,214.68,540,52,2
13147,300.0,2624.93,1157,61,1
13148,65.0,214.15,391,35,0
13149,51.0,886.59,681,48,2
13150,40.0,785.1,963,35,2
13151,3.0,445.92,29,32,0
13152,5.0,789.85,837,32,2
13153,29.0,166.6,29,30,0
13154,18.0,2996.29,1293,38,2
13155,10.0,5101.4,988,47,2
13156,22.0,331.75,618,36,2
13157,46.0,773.14,855,54,2
13158,217.0,1979.75,779,36,2
13159,299.0,1535.14,1423,35,1
13160,17.0,275.85,47,21,0
13161,65.0,379.91,568,19,0
13162,27.0,68.88,50,25,0
13163,15.0,340.11,20,29,0
13164,23.0,14684.49,1230,35,3
13165,18.0,12065.38,399,60,3
13167,10.0,312.3,10,33,0
13168,10.0,13225.56,602,54,3
13170,71.0,1058.49,1136,34,2
13171,22.0,11523.71,554,37,3
13172,32.0,522.86,133,24,0
13173,14.0,9030.99,1253,41,3
13174,12.0,581.19,12,22,0
13175,12.0,11960.74,1176,34,3
13176,306.0,3660.12,921,38,1
13177,59.0,332.85,367,32,0
13178,94.0,71.65,247,20,0
13179,436.0,1030.74,612,50,1
13180,23.0,6225.54,1109,50,3
13181,171.0,2328.98,1417,47,1
13182,5.0,12304.14,571,30,3
13183,79.0,288.17,782,52,2
13184,81.0,763.82,572,34,2
13185,11.0,598.26,438,22,0
13186,18.0,76.64,38,35,0
13187,11.0,6002.96,823,28,2
13188,3.0,11225.45,1131,47,3
13189,114.0,987.49,360,21,0
13190,19.0,9292.25,605,35,3
13191,6.0,164.67,12,37,0
13192,11.0,4771.95,491,36,2
13193,52.0,703.66,650,52,2
13194,388.0,1698.31,1189,32,1
13195,370.0,556.83,1103,24,1
13196,18.0,12431.15,634,41,3
13197,101.0,381.04,930,53,2
13198,263.0,3242.92,405,38,1
13200,3.0,506.05,46,26,0
13201,6.0,553.31,6,32,0
13202,3.0,12960.4,1287,54,3
13203,9.0,1083.23,607,42,2
13204,13.0,284.82,29,31,0
13205,436.0,3405.04,1288,52,1
13206,25.0,11786.4,1395,35,3
13207,490.0,2164.52,863,39,1
13208,102.0,1121.23,234,29,0
13209,8.0,8021.36,420,32,3
13210,41.0,915.02,819,25,2
13211,25.0,4937.44,583,50,2
13212,375.0,875.5,440,44,1
13214,101.0,839.9,401,55,2
13215,85.0,1162.99,172,48,0
13216,24.0,581.2,24,22,0
13217,281.0,1575.93,887,44,1
13218,5.0,9039.61,1358,28,3
13219,19.0,1179.4,1007,41,2
13220,9.0,97.94,652,19,0
13221,8.0,4080.33,989,59,2
13222,1.0,136.0,16,23,0
13223,26.0,916.98,377,40,0
13224,54.0,1003.55,929,39,2
13225,21.0,155.92,588,33,2
13226,24.0,4949.56,675,30,2
13227,20.0,4218.51,421,59,2
13228,25.0,2798.8,882,54,2
13229,186.0,2782.74,1308,53,1
13230,470.0,3422.98,956,32,1
13231,23.0,10704.35,474,59,3
13232,297.0,1152.03,1487,31,1
13233,6.0,13583.49,305,38,3
13234,33.0,1114.92,1147,24,2
13235,97.0,356.55,1005,35,2
13236,14.0,12140.83,1018,30,3
13237,384.0,3766.33,1180,61,1
13238,17.0,7490.56,669,30,3
13239,18.0,446.81,19,25,0
13240,39.0,114.02,1082,29,2
13241,33.0,557.15,1108,36,2
13242,20.0,535.72,20,29,0
13243,278.0,459.91,778,24,1
13244,97.0,655.91,110,38,0
13245,25.0,567.69,31,29,0
13246,76.0,300.4,174,48,0
13247,317.0,2838.03,1046,64,1
13248,14.0,9728.7,603,47,3
13250,7.0,3873.57,1123,43,2
13251,88.0,834.54,297,37,0
13252,51.0,237.43,509,35,0
13253,322.0,2201.14,812,51,1
13254,9.0,15900.12,858,44,3
13255,22.0,8035.9,410,50,3
13256,228.0,2754.43,1345,46,1
13257,103.0,69.24,378,25,0
13258,18.0,11308.81,1170,38,3
13259,114.0,334.64,191,42,0
13260,251.0,1132.85,541,24,0
13261,7.0,280.52,252,34,0
13262,19.0,14340.69,537,47,3
13263,12.0,8443.96,700,51,3
13264,6.0,131.42,29,38,0
13265,54.0,1045.64,499,52,2
13266,451.0,1279.99,489,63,1
13267,66.0,659.82,749,48,2
13268,35.0,581.15,43,38,0
13270,60.0,142.31,741,54,2
13271,35.0,88.9,482,37,2
13272,9.0,698.45,536,20,0
13273,4.0,15298.73,1138,40,3
13274,36.0,549.41,143,52,2
13275,59.0,93.53,571,40,2
13276,320.0,501.45,1113,62,1
13277,20.0,10421.38,472,48,3
13278,93.0,593.45,1017,39,2
13279,36.0,398.12,44,29,0
13280,496.0,2276.16,863,25,1
13281,236.0,2675.77,825,53,1
13282,17.0,504.17,45,32,0
13283,272.0,2875.24,1252,47,1
13284,16.0,11613.65,993,44,3
13285,34.0,1006.28,831,40,2
13287,327.0,3009.35,789,60,1
13288,324.0,3807.67,1143,26,1
13289,215.0,3765.87,1103,26,2
13290,1.0,12857.07,539,32,3
13291,25.0,10921.12,1204,29,3
13292,209.0,719.39,701,31,2
13293,114.0,980.67,216,24,0
13294,332.0,1898.76,535,47,1
13295,14.0,6723.88,617,39,3
13296,206.0,3581.89,967,50,1
13297,23.0,8992.89,985,42,3
13298,34.0,159.37,51,24,0
13299,100.0,410.94,1123,20,2
13300,10.0,9397.49,954,38,3
13301,79.0,703.11,601,55,2
13302,23.0,9208.91,323,47,3
13303,113.0,916.91,302,21,0
13304,22.0,295.1,619,48,2
13305,464.0,2332.96,592,61,1
13306,5.0,5558.13,687,29,2
13307,189.0,654.7,1410,40,1
13308,166.0,1010.79,1166,33,2
13309,229.0,3599.51,588,40,1
13310,201.0,1021.66,879,55,1
13311,73.0,691.92,517,34,0
13312,241.0,652.65,1429,58,1
13313,17.0,10728.61,1363,36,3
13314,5.0,5185.11,549,42,2
13315,24.0,412.61,27,32,0
13316,8.0,162.22,182,25,0
13317,27.0,255.98,47,33,0
13318,44.0,147.58,989,45,2
13319,15.0,395.91,34,36,0
13320,14.0,11314.68,467,52,3
13321,2.0,11683.15,662,29,3
13322,102.0,487.94,1025,21,2
13323,218.0,1003.68,1387,26,1
13324,322.0,2345.33,1277,39,1
13325,24.0,11212.79,796,32,3
13326,13.0,33.94,13,34,0
13327,13.0,6362.56,1311,37,3
13328,83.0,917.35,400,42,2
13329,245.0,1367.45,1365,56,1
13330,104.0,214.62,104,42,0
13332,4.0,14607.22,888,32,3
13333,483.0,3254.44,1037,60,1
13334,21.0,2748.19,427,58,2
13335,34.0,256.51,48,20,0
13336,26.0,392.64,49,24,0
13337,24.0,10709.63,1345,50,3
13338,22.0,160.67,31,25,0
13339,243.0,3925.91,706,24,1
13340,24.0,13882.13,519,38,3
13341,29.0,328.28,359,21,0
13342,11.0,15416.76,818,43,3
13343,39.0,1066.21,426,21,0
13344,333.0,2132.32,1466,63,1
13345,206.0,1497.06,939,37,2
13347,15.0,6554.87,536,48,3
13348,6.0,210.52,34,18,0
13349,20.0,9229.06,1112,54,3
13350,360.0,1033.01,670,57,1
13352,81.0,961.34,81,38,0
13353,8.0,14832.66,428,52,3
13354,8.0,10142.49,1353,36,3
13355,399.0,588.86,1039,63,1
13356,3.0,3940.95,306,34,0
13357,12.0,42.78,12,26,0
13358,231.0,2630.93,629,46,1
13359,48.0,681.1,1046,33,2
13360,3.0,5133.64,555,47,2
13361,50.0,580.85,613,44,2
13362,25.0,13804.2,1227,29,3
13363,63.0,430.85,279,21,0
13364,67.0,977.88,528,35,2
13365,21.0,9293.05,574,53,3
13366,16.0,1134.53,318,32,0
13367,78.0,666.81,244,19,0
13368,332.0,1574.09,564,51,1
13369,421.0,3790.88,1165,53,1
13370,0.0,3546.71,1028,55,2
13371,228.0,2988.78,1459,42,1
13372,413.0,902.49,1300,45,1
13373,22.0,15462.62,1378,37,3
13374,1.0,486.23,11,21,0
13375,114.0,772.44,868,54,2
13376,183.0,3240.65,432,61,2
13377,86.0,974.34,443,41,2
13378,485.0,464.19,1482,24,1
13379,100.0,663.66,565,46,2
13380,88.0,725.41,875,21,2
13381,6.0,3548.91,1147,48,2
13382,41.0,857.62,236,30,0
13384,54.0,364.08,313,21,0
13385,102.0,518.1,1176,47,2
13386,253.0,3259.44,919,64,1
13387,5.0,1068.34,481,27,0
13388,78.0,645.72,648,21,0
13389,6.0,492.9,52,27,0
13390,304.0,786.22,644,32,1
13391,34.0,1092.94,203,33,0
13392,40.0,320.31,341,45,2
13393,473.0,3192.38,807,44,1
13394,7.0,5330.92,678,33,2
13395,38.0,662.47,528,30,0
13396,24.0,10215.15,1327,34,3
13397,34.0,362.21,44,33,0
13398,3.0,4848.93,896,58,2
13399,5.0,9768.53,411,48,3
13400,19.0,452.24,1185,38,2
13401,79.0,266.39,163,55,2
13402,35.0,787.71,1030,38,2
13403,95.0,775.8,905,33,2
13404,14.0,14998.75,1354,60,3
13405,8.0,7444.84,1010,52,3
13406,328.0,3604.85,461,61,1
13407,4.0,400.1,8,20,0
13408,22.0,8399.99,323,45,3
13409,65.0,50.45,306,28,0
13410,74.0,662.57,205,29,0
13411,1.0,13147.19,322,31,3
13412,22.0,13699.98,1284,49,3
13413,197.0,2917.4,787,62,1
13414,79.0,454.73,1144,44,2
13415,94.0,1181.04,456,51,2
13416,0.0,14968.98,597,50,3
13417,32.0,315.06,818,19,0
13418,1.0,2957.96,947,50,2
13419,12.0,10530.09,579,57,3
13420,459.0,1682.63,459,43,1
13421,26.0,382.84,163,26,0
13422,14.0,2943.38,403,45,2
13423,99.0,483.71,1069,41,2
13424,228.0,3667.89,1352,28,1
13425,6.0,989.13,791,38,2
13426,379.0,2506.26,1126,28,1
13427,8.0,8851.95,741,29,3
13428,10.0,326.56,20,30,0
13429,30.0,263.01,177,30,0
13432,19.0,12208.68,578,58,3
13433,91.0,1054.69,646,33,2
13434,108.0,156.62,341,21,0
13435,14.0,5431.72,1226,49,2
13436,17.0,676.7,381,45,2
13437,7.0,33.25,40,24,0
13438,454.0,1057.47,1372,55,1
13439,25.0,326.32,35,19,0
13441,15.0,17.44,27,28,0
13442,8.0,9341.03,1141,32,3
13443,7.0,56.41,1078,45,2
13444,259.0,1323.39,608,40,1
13445,4.0,5126.19,807,55,2
13446,494.0,3667.58,887,54,1
13447,22.0,3474.29,1394,59,2
13448,22.0,1060.5,122,31,0
13449,0.0,11576.15,1118,36,3
13450,29.0,1050.71,763,26,2
13451,20.0,410.59,26,33,0
13452,9.0,13141.72,1152,51,3
13453,392.0,811.89,913,60,1
13454,112.0,482.14,887,37,2
13455,20.0,12632.97,871,54,3
13456,3.0,2849.78,340,35,0
13457,295.0,1948.33,1008,33,1
13458,422.0,1009.12,636,28,1
13459,16.0,1026.28,536,42,2
13460,31.0,531.09,38,20,0
13461,23.0,310.82,714,38,2
13462,58.0,394.18,520,36,2
13463,181.0,3445.84,1013,47,2
13464,3.0,6265.46,1378,53,3
13466,18.0,11679.43,911,38,3
13467,334.0,3063.28,1102,60,1
13468,401.0,3217.79,1346,41,1
13469,340.0,689.02,902,51,1
13470,25.0,6765.9,897,45,3
13471,119.0,994.04,914,19,2
13472,352.0,1876.67,1404,35,1
13473,33.0,583.12,52,39,0
13474,266.0,3489.84,1000,25,1
13475,254.0,2011.17,1231,56,1
13476,22.0,12605.22,300,44,3
13477,32.0,557.72,52,35,0
13478,26.0,330.45,26,23,0
13479,282.0,1032.15,1447,59,1
13480,108.0,925.51,363,46,2
13481,216.0,1876.37,1078,32,1
13482,105.0,794.55,1129,37,2
13483,12.0,450.83,19,21,0
13484,23.0,231.69,23,39,0
13485,9.0,12944.94,591,36,3
13486,7.0,348.85,788,54,2
13487,403.0,2263.89,523,54,1
13488,38.0,717.76,1074,22,2
13489,32.0,199.38,889,52,2
13490,479.0,3587.17,794,27,1
13491,13.0,8574.53,1390,54,3
13492,33.0,379.13,787,47,2
13493,7.0,394.72,25,24,0
13494,345.0,506.32,1021,26,1
13495,9.0,11248.23,980,34,3
13497,480.0,985.38,561,56,1
13498,14.0,4908.23,1130,33,2
13499,22.0,565.5,26,25,0
13500,243.0,1574.84,1281,55,1
13501,1.0,26.83,42,22,0
13502,287.0,1506.74,1184,28,1
13503,425.0,1361.11,868,58,1
13504,61.0,906.35,533,50,2
13505,297.0,2169.93,1095,50,1
13506,6.0,3522.39,1121,60,2
13507,89.0,676.3,603,34,2
13508,0.0,523.91,43,40,0
13509,22.0,8324.12,1368,29,3
13510,16.0,15020.36,313,35,3
13511,15.0,15953.65,951,55,3
13512,34.0,817.25,886,41,2
13513,449.0,1047.19,644,42,1
13514,400.0,1183.06,636,46,1
13515,10.0,531.55,10,33,0
13516,95.0,194.83,951,55,2
13517,462.0,3558.81,1059,40,1
13518,1.0,236.3,1,23,0
13519,10.0,12101.5,663,48,3
13520,118.0,96.81,962,31,2
13521,14.0,11109.19,1244,42,3
13522,15.0,210.81,761,41,2
13523,208.0,3993.5,1478,24,1
13524,7.0,173.66,45,33,0
13525,14.0,332.21,1029,22,2
13527,112.0,466.84,993,32,2
13528,356.0,609.24,602,23,1
13529,23.0,749.47,1185,34,2
13530,5.0,6435.78,828,33,2
13531,449.0,2981.98,959,35,1
13532,78.0,1053.69,980,44,2
13533,6.0,1114.29,911,41,2
13534,20.0,14699.2,682,47,3
13535,22.0,9183.79,335,55,3
13536,5.0,809.84,898,44,2
13537,3.0,577.04,10,28,0
13538,18.0,8376.12,1349,30,3
13539,1.0,86.15,1,36,0
13540,48.0,413.34,932,53,2
13541,79.0,1022.81,843,34,2
13542,98.0,913.46,190,24,0
13543,431.0,3009.79,1345,45,1
13544,100.0,711.16,415,27,0
13545,18.0,6878.36,1382,52,3
13546,429.0,2807.58,827,37,1
13547,7.0,5631.9,713,55,3
13548,33.0,809.72,379,37,0
13549,9.0,202.64,681,35,2
13550,419.0,553.07,1007,57,1
13551,400.0,3151.94,1122,62,1
13552,204.0,2049.81,438,33,0
13553,8.0,65.49,19,25,0
13554,61.0,975.67,890,28,2
13555,296.0,2014.65,1396,35,1
13556,11.0,8718.29,466,44,3
13557,43.0,939.66,298,44,0
13558,5.0,7288.96,829,50,3
13559,28.0,512.53,54,37,0
13560,95.0,1157.3,302,51,2
13561,15.0,12350.93,867,40,3
13562,21.0,15562.62,1318,38,3
13563,7.0,6848.85,663,52,3
13564,115.0,891.28,491,24,0
13565,167.0,547.33,979,52,2
13566,2.0,15001.24,1164,56,3
13567,14.0,66.68,14,27,0
13568,103.0,376.68,758,24,2
13569,27.0,292.56,43,28,0
13570,405.0,2019.09,628,57,1
13571,7.0,6276.95,1207,46,3
13572,13.0,9259.63,815,34,3
13573,24.0,442.94,24,26,0
13574,241.0,3825.34,1284,42,1
13575,276.0,751.2,467,27,0
13576,67.0,1154.98,348,25,0
13578,83.0,492.96,781,19,0
13579,209.0,1328.59,1319,30,1
13580,83.0,484.91,1042,19,2
13582,65.0,460.05,527,28,0
13583,19.0,12472.85,773,30,3
13584,28.0,545.63,627,32,2
13585,20.0,398.35,51,20,0
13586,16.0,13947.79,1348,45,3
